480,2000,1800
481,800,1900
482,900,1800
483,1000,1800
484,900,1800
485,900,1800
486,900,1800
487,900,1800
488,900,1800
489,900,1800
490,900,1900
491,900,1900
492,900,1900
493,900,1900
494,900,1900
495,900,1800
496,900,1900
497,1300,1900
498,900,1800
499,900,1900
500,900,1900
501,900,1900
502,900,1800
503,900,1900
504,1000,1900
505,900,1900
506,900,1900
507,1000,1800
508,1000,1900
509,1000,2000
510,1000,2000
511,900,1900
512,900,1900
513,1300,1900
514,900,1900
515,900,2000
516,900,2000
517,900,2000
518,900,2000
519,900,2000
520,900,2000
521,1000,1900
522,900,2000
523,1000,1900
524,900,2000
525,1000,1900
526,900,2100
527,1000,1900
528,1200,2000
529,900,2000
530,1000,1900
531,1000,1900
532,900,2000
533,1000,2000
534,900,2000
535,1000,1900
536,1000,2000
537,1000,2000
538,1000,2000
539,1000,2000
540,1000,2000
541,1000,2000
542,1000,2000
543,1000,2000
544,1300,2000
545,1000,2000
546,1000,2000
547,1000,1900
548,900,2000
549,1000,2100
550,1000,2100
551,1000,2000
552,1000,2100
553,1000,2100
554,1100,2100
555,1000,1900
556,1000,2100
557,1000,2000
558,1000,2000
559,94800,2200
560,1100,2100
561,1100,2100
562,1000,2100
563,1000,2100
564,1000,2100
565,1000,2100
566,1000,2200
567,1100,2100
568,1100,2200
569,1000,2100
570,1000,2200
571,1100,2200
572,1000,2200
573,28900,2400
574,1200,2200
575,1100,2200
576,1100,2200
577,1000,2200
578,1100,2200
579,1000,2200
580,1100,2200
581,1100,2200
582,1100,2200
583,1100,2200
584,1100,2300
585,1100,2200
586,1100,2200
587,8900,2500
588,1000,2200
589,1100,2300
590,1000,2200
591,1000,2300
592,1000,2200
593,1000,2300
594,1000,2200
595,1100,2300
596,1000,2300
597,1000,2300
598,1000,2200
599,1000,2400
600,1100,2300
601,9200,2500
602,1100,2400
603,1200,2300
604,1100,2400
605,1200,2300
606,1100,2400
607,1100,2400
608,1000,2400
609,1100,2400
610,1100,2400
611,1100,2300
612,1100,2300
613,1100,2400
614,7400,2500
615,1100,2400
616,1100,2500
617,1100,2300
618,1100,2500
619,1100,2400
620,1100,2500
621,1100,2500
622,1100,2500
623,1100,2500
624,1100,2500
625,1100,2500
626,1100,2500
627,1100,2400
628,10500,2600
629,1200,2400
630,1200,2500
631,1100,2400
632,1100,2400
633,1100,2500
634,1200,2500
635,1100,2500
636,1200,2500
637,1100,2500
638,1200,2500
639,1100,2500
640,1200,2500
641,10600,2600
642,1200,2600
643,1100,2600
644,1200,2600
645,1100,2600
646,1200,2500
647,1100,2600
648,1100,2500
649,1100,4500
650,1200,2600
651,1100,2600
652,1100,2500
653,10200,2700
654,1200,2600
655,1200,2600
656,1200,2600
657,1300,2600
658,1200,2600
659,1200,2500
660,1200,2600
661,1200,2500
662,1100,2600
663,1200,2600
664,1200,2600
665,1200,2600
666,10500,2800
667,1100,41900
668,1300,2700
669,1300,2700
670,1100,2600
671,1200,2600
672,1200,2600
673,1300,2600
674,1100,2600
675,1300,2700
676,1200,2600
677,1200,2600
678,16100,2900
679,1200,2700
680,1100,3200
681,1200,2600
682,1200,2800
683,1200,2600
684,1200,2700
685,1200,2700
686,1200,2800
687,1300,2700
688,1200,2800
689,1300,2700
690,10400,2900
691,1200,2700
692,1200,2700
693,1200,2700
694,1300,2700
695,1300,2800
696,1300,2800
697,1200,2800
698,1300,2800
699,1300,2700
700,1200,2700
701,1200,2800
702,11100,2900
703,1200,2900
704,1200,2900
705,1200,2800
706,1200,2900
707,1200,2900
708,1200,2800
709,1200,2900
710,1300,2800
711,1200,2900
712,1300,2900
713,8800,3000
714,900,2800
715,1000,2900
716,1000,2800
717,800,3000
718,800,2900
719,800,2900
720,800,2900
721,900,2900
722,800,2900
723,800,2900
724,1000,2900
725,900,2900
726,1000,2900
727,900,2900
728,1000,3000
729,800,2900
730,800,3000
731,900,3000
732,900,3000
733,900,3000
734,900,2900
735,1000,3000
736,1000,2900
737,800,2900
738,800,3400
739,1100,3000
740,800,3100
741,1100,3100
742,900,3100
743,800,3000
744,1000,3100
745,900,2900
746,1000,3000
747,900,3000
748,800,3000
749,900,3000
750,800,3000
751,1100,3100
752,800,3100
753,900,3000
754,800,3000
755,900,3000
756,800,3100
757,900,3100
758,900,3100
759,900,3100
760,800,3100
761,900,3100
762,900,3100
763,1000,3000
764,1000,3600
765,900,3100
766,900,3100
767,900,3100
768,800,3100
769,900,3200
770,800,3500
771,900,3100
772,900,3200
773,900,3200
774,900,3100
775,1000,3100
776,900,3200
777,900,3800
778,1000,3400
779,900,3300
780,800,3200
781,900,3100
782,800,3200
783,900,3200
784,900,4000
785,1000,3200
786,1100,3200
787,1000,3200
788,800,3200
789,900,3100
790,900,3200
791,900,3300
792,1100,3200
793,1000,3200
794,900,3300
795,900,3200
796,800,3200
797,1100,3500
798,900,3600
799,1500,3300
800,900,3200
801,1000,3100
802,900,3300
803,1000,3300
804,900,3200
805,900,3200
806,900,3200
807,900,3200
808,900,3900
809,900,3200
810,900,3200
811,900,3300
812,900,3200
813,1200,3200
814,900,3300
815,1200,3300
816,900,3200
817,900,3200
818,900,4100
819,1100,4000
820,900,3600
821,900,4500
822,900,3700
823,1000,3300
824,1000,3300
825,1200,3700
826,900,3300
827,1000,3300
828,1100,3400
829,1000,3300
830,1200,3300
831,900,3400
832,900,3400
833,1000,3400
834,900,3400
835,1000,3400
836,900,3400
837,900,3400
838,900,3500
839,900,3300
840,900,3400
841,1000,3400
842,900,3400
843,1200,3400
844,900,3500
845,1000,3500
846,900,3500
847,1000,3400
848,900,3500
849,1200,3400
850,1000,3400
851,1000,20000
852,1200,3600
853,900,3500
854,1000,3500
855,1000,3500
856,1000,3600
857,1000,3800
858,900,3500
859,900,3500
860,1000,3500
861,900,4700
862,1000,3500
863,1000,3500
864,1000,3600
865,1200,3500
866,1000,3700
867,1000,3500
868,900,3800
869,1000,3500
870,900,3500
871,1200,3600
872,1000,3600
873,1200,3500
874,900,3600
875,1200,3600
876,1000,3600
877,1000,3500
878,1200,3500
879,900,3600
880,1000,3500
881,900,3600
882,1000,3600
883,900,3600
884,1000,3600
885,1000,3800
886,900,3600
887,1200,3600
888,1200,3600
889,900,3700
890,1200,3500
891,1000,3700
892,1200,3600
893,1000,3600
894,1000,3600
895,1000,3600
896,1000,3600
897,1000,3600
898,1200,3600
899,1100,3700
900,1000,3600
901,1000,4200
902,1000,3800
903,1000,3700
904,1000,3700
905,1000,3700
906,1000,3600
907,1000,3600
908,1100,3600
909,1000,3600
910,1000,3600
911,1000,3700
912,1000,3700
913,1000,3700
914,1000,3700
915,1000,3700
916,1200,3800
917,1000,3700
918,1200,3700
919,1100,3700
920,1000,3700
921,1300,3800
922,1200,3800
923,1000,3800
924,1000,3700
925,1000,3700
926,1100,3600
927,1200,4200
928,1000,4300
929,1100,3800
930,1000,4600
931,1000,3700
932,1600,3700
933,1000,3700
934,1000,3800
935,1000,3800
936,1300,4300
937,1100,3800
938,1100,3700
939,1000,3800
940,1200,3800
941,1300,4700
942,1100,3700
943,1000,3800
944,1100,4300
945,1300,3900
946,1000,3800
947,1000,4500
948,1000,3900
949,1000,3800
950,1100,3900
951,1300,3900
952,1100,3900
953,1000,3800
954,1100,3900
955,1000,4200
956,1500,3900
957,1200,3900
958,1100,3900
959,1000,4200
960,1300,4200
961,1000,4300
962,1100,4000
963,1000,4000
964,1100,3900
965,1000,4300
966,1000,3800
967,1000,3900
968,1100,3800
969,1000,3900
970,1100,3900
971,1300,3900
972,1100,6200
973,1100,4000
974,1100,4000
975,1100,3900
976,1100,3900
977,1000,4400
978,1100,23400
979,1000,3800
980,25600,4000
981,1900,4000
982,1600,4000
983,1100,4400
984,1300,4800
985,1100,4900
986,1300,4100
987,1100,4000
988,1300,4000
989,1000,4000
990,1000,4000
991,1100,4100
992,1100,4000
993,1300,4600
994,1100,5200
995,1000,4100
996,1100,4700
997,1300,4100
998,1100,4100
999,1100,4100
1000,1100,4000
